id,Pozo,Yacimiento,Base,Tope,Formacion,Miembro,Caudal,Reservas,Espesor_bruto,Espesor_neto,Porosidad,Saturacion_agua,Permeabilidad_ajustada,Permeabilidad_timur,Indice_hidrocarburos,Gradiente_inicial,Gradiente_actual,Viscosidad_petroleo,Factor_volumetrico_petroleo,Compresibilidad_fluidos,API,Area_drenaje,YEAR,b,D,hasrq,Caudal_formula,Permeabilidad
367,Pozo_39,Yacimiento_6,2347,2191,Formacion_5,Miembro_101,15.03867485,8.208515243,156,26,0.116,0.536,0.5344,0.587967901,1.399424,0.45,0.34,1.239312605,1.116647751,1.64E-05,33,7.629661045,2017,1.7,0.26,1,9.821909833,0.32
368,Pozo_39,Yacimiento_6,1952,1800,Formacion_7,Miembro_101,16.7832932,9.628525314,152,32,0.138,0.488,0.3841,1.522987646,2.260992,0.42,0.34,0.923773051,1.09292609,1.95E-05,32,4.93118343,2017,1.7,0.26,1,11.01697299,0.23
369,Pozo_39,Yacimiento_6,852,750,Formacion_2,Miembro_101,14.23919955,8.748553043,102,35,0.152,0.533,1.336,1.953104197,2.48444,0.4,0.34,1.453519927,1.154466923,3.87E-05,33,4.674012697,2017,1.7,0.26,1,9.327454535,0.8
370,Pozo_41,Yacimiento_1,4850,4770,Formacion_7,Miembro_101,3.215905681,1.931278618,80,22,0.121,0.599,0.1,0.566852451,1.067462,0.45,0.22,1.705497887,1.090295238,4.15E-06,31,2.06160378,2017,1.9,0.28,1,5.422644048,0.2
371,Pozo_41,Yacimiento_1,4645,4570,Formacion_7,Miembro_101,3.220501009,1.934038294,75,16,0.129,0.568,0.15,0.835537792,0.891648,0.45,0.23,1.745282539,1.08938666,4.21E-06,31,2.375035566,2017,1.9,0.28,1,5.479839483,0.3
372,Pozo_41,Yacimiento_1,4975,4885,Formacion_7,Miembro_101,4.652481073,2.793998988,90,36,0.097,0.492,0.075,0.317638744,1.773936,0.45,0.23,1.618766325,1.09542115,4.48E-06,31,1.986925932,2017,1.9,0.28,1,7.798800489,0.15
373,Pozo_41,Yacimiento_1,5188,5035,Formacion_7,Miembro_101,7.790657193,4.678597928,153,102,0.078,0.398,0.035,0.18600223,4.789512,0.45,0.23,1.554552201,1.098831017,4.80E-06,31,1.448528225,2017,1.9,0.28,1,12.72827807,0.07
374,Pozo_41,Yacimiento_1,5325,5245,Formacion_7,Miembro_101,9.120455044,5.477194159,80,44.5,0.076,0.367,0.115,0.195126261,2.140806,0.45,0.23,1.49732947,1.102098652,4.93E-06,31,3.468204374,2017,1.9,0.28,1,15.50929561,0.23
375,Pozo_47,Yacimiento_6,4190,4120,Formacion_11,Miembro_2,7.704270486,4.001524582,70,28,0.091,0.52,0.0627,0.214705655,1.22304,0.45,0.38,0.792007768,1.139691311,6.74E-06,33,4.565239976,2017,1.6,0.3,1,6.430723821,0.05
376,Pozo_47,Yacimiento_6,3760,3650,Formacion_5,Miembro_13,15.5677777,8.0857552,110,38.48,0.099,0.49,0.2508,0.350324685,1.9428552,0.45,0.23,1.051515304,1.121828976,1.75E-05,33,5.112097404,2017,1.6,0.3,1,12.94740471,0.2
377,Pozo_47,Yacimiento_6,3590,3500,Formacion_5,Miembro_71,39.39471457,20.46123888,90,23.48,0.103,0.517,1.49226,0.374602565,1.16810652,0.45,0.227,1.092871638,1.120081995,1.82E-05,33,17.79399931,2017,1.6,0.3,1,32.42095051,1.19
378,Pozo_47,Yacimiento_6,1750,1660,Formacion_2,Miembro_2,28.30601106,14.70187207,90,38.5,0.095,0.495,1.49226,0.286313292,1.8470375,0.42,0.258,1.491190992,1.104973182,2.61E-05,35,8.486030446,2017,1.6,0.3,1,23.34507323,1.19
379,Pozo_48,Yacimiento_1,4615,4558,Formacion_7,Miembro_2,5.68099028,3.16076972,57,27.48,0.077,0.128,0.06466,1.699054445,1.84511712,0.42,0.2348,1.010562386,1.160299638,5.29E-05,33,3.835460315,2017,1.8,0.32,1,9.008717014,0.122
380,Pozo_48,Yacimiento_1,4505,4430,Formacion_7,Miembro_2,9.911599206,5.51458128,75,32.48,0.071,0.303,0.212,0.212187366,1.60733776,0.42,0.175,1.108295982,1.134904611,6.96E-05,33,5.18723598,2017,1.8,0.32,1,16.63732263,0.4
381,Pozo_48,Yacimiento_1,4377,4292,Formacion_7,Miembro_2,5.621907171,3.127897264,85,20.48,0.075,0.38,0.159,0.171700045,0.95232,0.42,0.175,1.110529476,1.132348937,7.12E-05,33,4.781896013,2017,1.8,0.32,1,9.166695887,0.3
382,Pozo_48,Yacimiento_1,4260,4160,Formacion_7,Miembro_2,3.888496612,2.163468294,100,19.48,0.073,0.44,0.0583,0.113705972,0.7963424,0.42,0.2648,0.981716787,1.161912552,4.99E-05,33,4.373752315,2017,1.8,0.32,1,6.173625995,0.11
383,Pozo_49,Yacimiento_1,4900,4840,Formacion_7,Miembro_101,11.84391172,7.412440845,60,25,0.105,0.438,0.18,0.568005759,1.47525,0.45,0.3,1.038644263,1.128714014,5.06E-06,35,6.311683072,2017,1.6,0.2,1,11.84391172,0.18
384,Pozo_49,Yacimiento_1,4800,4720,Formacion_7,Miembro_101,26.66475114,16.68797396,80,44,0.116,0.328,0.25,1.570129631,3.429888,0.45,0.3,1.063642563,1.125727808,5.44E-06,35,6.293970809,2017,1.6,0.2,1,26.66475114,0.25
385,Pozo_49,Yacimiento_1,4680,4635,Formacion_7,Miembro_101,8.834515241,5.529028175,45,17,0.106,0.377,0.22,0.799339273,1.122646,0.45,0.3,1.087982725,1.122950845,5.24E-06,35,6.284569843,2017,1.6,0.2,1,8.834515241,0.22
386,Pozo_49,Yacimiento_1,4560,4442,Formacion_7,Miembro_101,11.95362461,7.481103997,118,35.5,0.119,0.465,0.14,0.874115394,2.2601075,0.45,0.3,1.127235323,1.118722169,4.89E-06,35,4.100794716,2017,1.6,0.2,1,11.95362461,0.14
387,Pozo_49,Yacimiento_1,4368,4285,Formacion_7,Miembro_101,7.134468448,4.465064125,83,23.5,0.115,0.498,0.135,0.655661762,1.356655,0.45,0.3,1.174242566,1.114024561,4.73E-06,35,4.045552967,2017,1.6,0.2,1,7.134468448,0.135
388,Pozo_58,Yacimiento_1,4525,4420,Formacion_7,Miembro_101,23.39032556,12.50634993,105,76.5,0.106,0.373,0.10021,0.816575204,5.084343,0.45,0.25,0.474395043,1.161589791,5.77E-06,32,3.193872446,2017,1.75,0.35,1,25.39592995,0.11
389,Pozo_58,Yacimiento_1,4330,4215,Formacion_7,Miembro_101,5.278872159,2.822509772,115,14,0.106,0.516,0.10021,0.426691949,0.718256,0.45,0.25,0.497515082,1.154677609,5.10E-06,32,4.736030072,2017,1.75,0.35,1,5.70852883,0.11
390,Pozo_58,Yacimiento_1,3062,2950,Formacion_0,Miembro_101,6.889010517,3.683419283,112,16.5,0.156,0.586,0.22775,1.811427869,1.065636,0.42,0.3,0.76106074,1.245222427,5.61E-06,35.5,4.331029462,2017,1.75,0.35,1,7.453183629,0.25
391,Pozo_58,Yacimiento_1,2278,2237,Formacion_0,Miembro_101,5.637937457,2.834780037,41,9.5,0.158,0.371,0.5466,4.779818521,0.944129,0.42,0.3,0.948495743,1.213201652,6.47E-06,36,3.549812317,2017,1.75,0.35,1,6.107103758,0.6
392,Pozo_58,Yacimiento_1,1920,1845,Formacion_0,Miembro_101,2.492243112,1.253110925,75,18.5,0.16,0.43,0.13665,3.760616584,1.6872,0.42,0.3,1.103353466,1.196946726,5.75E-06,36,0.996031073,2017,1.75,0.35,1,2.689359011,0.15
393,Pozo_60,Yacimiento_6,3300,3230,Formacion_11,Miembro_101,4.492341264,2.73025898,70,25,0.102,0.55,0.0651,0.317090639,1.1475,0.45,0.4,0.926453496,1.145847627,3.81E-06,33,3.301500981,2017,1.8,0.25,1,4.201169678,0.06
394,Pozo_60,Yacimiento_6,2840,2820,Formacion_5,Miembro_94,4.252570445,2.584536206,20,14,0.125,0.42,0.48825,1.330373302,1.015,0.45,0.175,1.174269679,1.118448011,3.76E-06,33,3.028610757,2017,1.8,0.25,1,3.965245131,0.45
395,Pozo_60,Yacimiento_6,2640,2560,Formacion_5,Miembro_106,6.635429058,4.03273899,80,33.6,0.115,0.52,0.211575,0.601356285,1.85472,0.45,0.25,1.20377342,1.117632105,3.55E-06,33,2.753814015,2017,1.8,0.25,1,6.196278513,0.195
396,Pozo_60,Yacimiento_6,2480,2400,Formacion_5,Miembro_106,8.401388876,5.106016235,80,39.5,0.125,0.42,0.243908,1.330373302,2.86375,0.45,0.25,1.356823394,1.112197627,3.66E-06,33,2.296406864,2017,1.8,0.25,1,7.859599678,0.2248
397,Pozo_62,Yacimiento_1,4710,4615,Formacion_7,Miembro_101,10.84814525,3.73133851,95,52.5,0.111,0.494,0.256,0.570210556,2.948715,0.45,0.18,1.667599237,1.079975954,4.62E-06,33,1.411246785,2017,1.7,0.8,1,13.14047296,0.32
398,Pozo_62,Yacimiento_1,4585,4520,Formacion_7,Miembro_101,5.860503031,2.015784279,65,24.5,0.115,0.57,0.32,0.500482424,1.211525,0.45,0.18,1.708824202,1.078215315,4.36E-06,33,1.757171179,2017,1.7,0.8,1,7.105685749,0.4
399,Pozo_62,Yacimiento_1,4450,4350,Formacion_7,Miembro_101,5.256680852,1.80809302,100,30,0.098,0.468,0.24,0.367257836,1.56408,0.45,0.18,1.769046058,1.075780336,4.64E-06,33,1.339926444,2017,1.7,0.8,1,6.36482554,0.3
400,Pozo_65,Yacimiento_1,4450,4373,Formacion_7,Miembro_2,5.907240067,2.679555172,77,30,0.087,0.488,0.064566,0.20003828,1.33632,0.45,0.21,0.406173627,1.153318379,5.78E-06,36,2.485899681,2017,1.58,0.4048,1,8.830208786,0.102
401,Pozo_65,Yacimiento_1,4282,4174,Formacion_7,Miembro_2,27.029965,12.48333505,108,53.55,0.094,0.464,0.20256,0.311024528,2.6980632,0.45,0.21,0.422684261,1.147293574,5.86E-06,36,5.105475883,2017,1.58,0.4048,1,40.66779524,0.32
402,Pozo_65,Yacimiento_1,4140,4083,Formacion_7,Miembro_2,15.83252914,7.311987495,57,28,0.092,0.46,0.2532,0.287884857,1.39104,0.45,0.205,0.439653215,1.140842754,5.85E-06,36,5.680544574,2017,1.58,0.4048,1,23.84458853,0.4
403,Pozo_65,Yacimiento_1,2718,2663,Formacion_0,Miembro_2,2.355716353,1.087948006,55,20.124,0.117,0.436,0.0633,0.922811201,1.327942512,0.45,0.25,0.911540151,1.214079548,2.14E-05,36,1.170364396,2017,1.58,0.4048,1,3.334884619,0.1
404,Pozo_65,Yacimiento_1,2290,2205,Formacion_0,Miembro_2,25.12113925,11.60177596,85,32.5,0.115,0.489,0.92418,0.68001865,1.9098625,0.45,0.25,1.060933158,1.197954125,2.37E-05,36,6.544206115,2017,1.58,0.4048,1,37.13005,1.46
405,Pozo_69,Yacimiento_1,4175,4120,Formacion_7,Miembro_2,7.304546843,3.511516388,55,32.48,0.086,0.454,0.165951006,0.219659264,1.52513088,0.45,0.204,1.11122183,1.147955728,5.87E-06,37,2.956486343,2017,1.45,0.3,1,9.848218802,0.237072865
406,Pozo_69,Yacimiento_1,4075,3980,Formacion_7,Miembro_2,8.044392312,3.900964077,95,47,0.093,0.48,0.147,0.277274891,2.27292,0.45,0.183,1.154082226,1.136972177,5.70E-06,37,2.15206263,2017,1.45,0.3,1,10.82642585,0.21
407,Pozo_69,Yacimiento_1,2660,2580,Formacion_0,Miembro_2,3.416166495,2.045289224,80,17.5,0.103,0.518,0.168,0.373157619,0.868805,0.42,0.275,1.07735133,1.211604818,5.55E-06,33,3.019331984,2017,1.45,0.3,1,4.606119788,0.24
408,Pozo_69,Yacimiento_1,1215,1090,Formacion_16,Miembro_2,10.74531421,6.43331506,125,65.48,0.118,0.49,1.43761369,0.758501976,3.9405864,0.42,0.2,3.261491405,1.101516925,7.47E-06,26.48,1.676208839,2017,1.45,0.3,1,14.59238309,2.053733843
409,Pozo_69,Yacimiento_1,710,645,Formacion_16,Miembro_2,2.608943611,1.64835027,65,28.48,0.132,0.492,1.453766653,1.232148737,1.90975488,0.42,0.2648,4.510641905,1.097795542,9.94E-07,26.48,0.946168247,2017,1.45,0.3,1,3.55290015,2.076809504
410,Pozo_73,Yacimiento_5,3500,3460,Formacion_11,Miembro_2,2.165302732,1.053106338,40,14,0.093,0.524,0.05,0.232664672,0.619752,0.47,0.32,1.193211912,1.104073458,3.26E-05,30,2.356555203,2017,1.5,0.3,1,3.571562561,0.1
411,Pozo_73,Yacimiento_5,3390,3290,Formacion_11,Miembro_2,6.768521143,3.291905749,100,27.5,0.102,0.444,0.1,0.486567234,1.55958,0.47,0.32,1.234500001,1.101359666,3.41E-05,30,2.763067749,2017,1.5,0.3,1,11.51039898,0.2
412,Pozo_73,Yacimiento_5,3160,2980,Formacion_5,Miembro_2,11.37703659,5.533281402,180,77,0.12,0.45,0.095,0.968368156,5.082,0.45,0.175,1.421959778,1.110990119,9.67E-05,32,1.45123012,2017,1.5,0.3,1,17.24198419,0.19
413,Pozo_73,Yacimiento_5,980,910,Formacion_0,Miembro_101,0.807743381,0.474301073,70,19.5,0.115,0.523,0.375,0.594477147,1.0696725,0.45,0.175,2.539038795,1.146925029,2.99E-06,34,0.518085943,2017,1.5,0.3,1,1.452595245,0.75
414,Pozo_75,Yacimiento_1,1815,1790,Formacion_0,Miembro_101,2.130954349,1.003544839,25,15,0.121,0.46,0.24,0.96118727,0.9801,0.42,0.27,1.510597504,1.181470651,5.08E-06,33,1.296408881,2017,1.8,0.42,1,2.487091322,0.3
415,Pozo_75,Yacimiento_1,3700,3580,Formacion_7,Miembro_101,3.333434116,1.569836822,120,30,0.116,0.592,0.064,0.481991948,1.41984,0.42,0.235,1.480952781,1.08106306,1.60E-05,36,1.389858266,2017,1.8,0.42,1,3.808679199,0.08
416,Pozo_75,Yacimiento_1,670,550,Formacion_16,Miembro_101,3.723703389,1.753628988,120,40,0.117,0.575,0.88,0.53057911,1.989,0.4,0.37,3.682920451,1.09827099,2.39E-07,28,1.012510886,2017,1.8,0.42,1,4.370228119,1.1
417,Pozo_75,Yacimiento_1,4210,4085,Formacion_7,Miembro_101,5.978748147,2.815612568,125,40.5,0.104,0.637,0.08,0.257475478,1.528956,0.42,0.235,1.306177674,1.092005862,9.40E-06,36,2.262090316,2017,1.8,0.42,1,6.906758106,0.1
418,Pozo_75,Yacimiento_1,4490,4390,Formacion_7,Miembro_101,7.961886127,3.749545238,100,51.5,0.11,0.414,0.072,0.780180654,3.31969,0.42,0.235,1.221652243,1.098379733,9.93E-06,36,1.503063504,2017,1.8,0.42,1,9.186978963,0.09
419,Pozo_75,Yacimiento_1,2810,2710,Formacion_0,Miembro_101,9.871273872,4.648746208,100,33.5,0.12,0.39,0.24,1.289247544,2.4522,0.42,0.27,1.038748803,1.215102577,6.33E-06,33,2.474476872,2017,1.8,0.42,1,11.53946833,0.3
420,Pozo_79,Yacimiento_1,4430,4370,Formacion_7,Miembro_101,10.76059384,4.029024855,60,25,0.095,0.422,0.2,0.393937211,1.37275,0.47,0.3,1.154005136,1.116000862,5.02E-06,35,3.723959499,2017,1.3,0.4,1,10.76059384,0.2
421,Pozo_79,Yacimiento_1,4290,4240,Formacion_7,Miembro_101,7.643329238,2.861846097,50,31,0.105,0.384,0.15,0.738989915,2.00508,0.47,0.25,1.322836633,1.096827884,5.11E-06,35,1.850454501,2017,1.3,0.4,1,7.643329238,0.15
422,Pozo_79,Yacimiento_1,4200,4080,Formacion_7,Miembro_101,13.81816867,5.173854331,120,46.5,0.1,0.418,0.3,0.503170859,2.7063,0.47,0.2,1.52990914,1.079903247,4.96E-06,35,2.251197692,2017,1.3,0.4,1,13.81816867,0.3
423,Pozo_79,Yacimiento_1,4020,3940,Formacion_7,Miembro_101,19.60390138,7.340171659,80,20.5,0.117,0.517,1.08,0.656303545,1.1584755,0.47,0.22,1.516217947,1.082274501,4.59E-06,35,6.138484811,2017,1.3,0.4,1,19.60390138,1.08
424,Pozo_79,Yacimiento_1,1000,880,Formacion_16,Miembro_101,8.687582657,3.252839666,120,29.5,0.105,0.475,2.5,0.482962867,1.6261875,0.42,0.2,2.091945219,1.149957584,3.39E-06,36,2.122047819,2017,1.3,0.4,1,8.687582657,2.5
425,Pozo_84,Yacimiento_1,4506,4460,Formacion_7,Miembro_101,6.314854876,3.096792113,46,32,0.111,0.36,0.10153,1.073702958,2.27328,0.45,0.25,1.257670964,1.101727204,5.25E-06,35,1.831526034,2017,1.6,0.35,1,6.737086019,0.11
426,Pozo_84,Yacimiento_1,4414,4300,Formacion_7,Miembro_101,10.46576589,5.132390513,114,32,0.104,0.465,0.20306,0.483179869,1.78048,0.45,0.25,1.294596679,1.098892526,4.86E-06,35,3.439089991,2017,1.6,0.35,1,11.18806779,0.22
427,Pozo_84,Yacimiento_1,2721,2664,Formacion_0,Miembro_101,5.405561524,2.620640844,57,28.5,0.135,0.474,0.16614,1.465480157,2.023785,0.45,0.24,0.933353645,1.210566976,6.37E-06,36,1.768542461,2017,1.6,0.35,1,5.777015891,0.18
428,Pozo_84,Yacimiento_1,2582,2522,Formacion_0,Miembro_101,4.178800085,1.666619205,60,22.5,0.136,0.574,0.1846,1.03232265,1.30356,0.45,0.24,0.97692313,1.20562701,5.65E-06,36,1.679381174,2017,1.6,0.35,1,4.467311932,0.2
429,Pozo_84,Yacimiento_1,2382,2214,Formacion_0,Miembro_101,11.35448293,5.56821556,168,26.5,0.126,0.549,0.5538,0.806406007,1.505889,0.45,0.24,1.066212889,1.196826868,5.65E-06,36,4.021965556,2017,1.6,0.35,1,12.16365405,0.6
430,Pozo_84,Yacimiento_1,1890,1773,Formacion_0,Miembro_101,9.15517083,4.489677336,117,27.5,0.142,0.442,0.6461,2.105194472,2.17899,0.45,0.24,1.276167509,1.181167324,5.76E-06,36,2.377773294,2017,1.6,0.35,1,9.806135639,0.7
431,Pozo_84,Yacimiento_1,1557,1494,Formacion_16,Miembro_101,6.357871339,3.1178873,63,52.5,0.132,0.486,0.7384,1.262759961,3.56202,0.42,0.19,3.076008026,1.10489103,9.02E-06,25,0.998746701,2017,1.6,0.35,1,6.7963391,0.8
432,Pozo_85,Yacimiento_1,2625,2585,Formacion_0,Miembro_101,9.517686229,3.583770143,40,17,0.102,0.493,0.5328,0.394652594,0.879138,0.4,0.3,1.099926024,1.216065346,5.51E-06,32,5.087368243,2017,1.5,0.4,1,7.489245,0.4
433,Pozo_85,Yacimiento_1,1400,1285,Formacion_16,Miembro_101,10.37744445,4.051982132,115,18,0.102,0.445,1.332,0.484382872,1.01898,0.4,0.32,1.380499279,1.177980248,4.86E-06,36,4.658917229,2017,1.5,0.4,1,8.13180819,1
434,Pozo_85,Yacimiento_1,3465,3365,Formacion_7,Miembro_101,10.42111694,3.923946099,100,21.5,0.112,0.507,0.30636,0.56313358,1.187144,0.45,0.3,1.155222508,1.099485372,4.85E-06,37,3.780501208,2017,1.5,0.4,1,8.232787945,0.23
435,Pozo_85,Yacimiento_1,1560,1480,Formacion_16,Miembro_101,11.88362583,4.640086464,80,18.5,0.107,0.547,1.1988,0.395714545,0.8967135,0.4,0.32,1.258456204,1.185625802,4.83E-06,36,5.782604947,2017,1.5,0.4,1,9.313240185,0.9
436,Pozo_85,Yacimiento_1,3590,3505,Formacion_7,Miembro_101,13.75352703,5.178724991,85,30,0.103,0.497,0.2664,0.405358287,1.55427,0.45,0.3,1.113723835,1.103413369,4.94E-06,37,3.938056515,2017,1.5,0.4,1,10.87244555,0.2
437,Pozo_85,Yacimiento_1,3820,3730,Formacion_7,Miembro_101,15.75945716,5.934033827,90,28.5,0.105,0.534,0.29304,0.382136434,1.394505,0.45,0.3,1.04855982,1.110204182,4.86E-06,37,4.909390806,2017,1.5,0.4,1,12.44331537,0.22
438,Pozo_85,Yacimiento_1,4555,4510,Formacion_11,Miembro_101,22.28714236,9.627307265,45,11.5,0.099,0.54,0.7326,0.288453213,0.52371,0.47,0.35,0.904026415,1.132308744,6.24E-06,30,19.9867039,2017,1.5,0.4,1,17.48966939,0.55
439,Pozo_95,Yacimiento_1,4708,4618,Formacion_11,Miembro_101,0.891893068,0.551103921,90,21.5,0.105,0.529,0.024,0.389394324,1.0632825,0.47,0.24,1.252342779,1.106341512,5.17E-06,35,0.688880315,2017,1.8,0.26,1,1.926958747,0.06
440,Pozo_95,Yacimiento_1,4373,4323,Formacion_7,Miembro_101,2.939331368,1.816223378,50,37.5,0.084,0.395,0.08,0.261639139,1.90575,0.45,0.175,1.148409895,1.138653983,6.08E-06,36,1.28190304,2017,1.8,0.26,1,6.517500183,0.2
441,Pozo_95,Yacimiento_1,4280,4170,Formacion_7,Miembro_101,5.031238201,3.108820101,110,54,0.114,0.485,0.1,0.665220942,3.17034,0.45,0.175,1.151837829,1.136091953,5.59E-06,36,1.164834277,2017,1.8,0.26,1,11.18299402,0.25
442,Pozo_95,Yacimiento_1,4086,3990,Formacion_7,Miembro_101,3.609141432,2.230101415,96,27,0.122,0.551,0.16,0.694621308,1.479006,0.45,0.175,1.157092777,1.132211187,5.22E-06,36,1.642516288,2017,1.8,0.26,1,8.078157046,0.4
443,Pozo_95,Yacimiento_1,2940,2860,Formacion_0,Miembro_101,1.238093257,0.765022257,80,16.5,0.125,0.508,0.06,0.909378489,1.01475,0.45,0.25,0.854069621,1.221885933,6.26E-06,36,0.965055959,2017,1.8,0.26,1,2.738017735,0.15
444,Pozo_95,Yacimiento_1,2665,2560,Formacion_0,Miembro_101,1.735039599,1.072087181,105,17.5,0.139,0.414,0.1,2.184401586,1.425445,0.45,0.25,0.934873748,1.211201027,6.70E-06,36,0.94432099,2017,1.8,0.26,1,3.857799613,0.25
445,Pozo_96,Yacimiento_1,4840,4740,Formacion_11,Miembro_2,3.606418592,2.603309195,100,23.48,0.1,0.495,0.0792,0.358804306,1.18574,0.47,0.2648,0.785728802,1.12739932,7.53E-06,35,2.547726697,2017,2,0.22,1,9.781554879,0.24
446,Pozo_96,Yacimiento_1,4690,4620,Formacion_11,Miembro_2,5.501719397,3.971440455,70,24.48,0.101,0.519,0.1617,0.340994499,1.18926288,0.47,0.23,0.864372227,1.11484908,7.27E-06,35,3.537149477,2017,2,0.22,1,15.0226564,0.49
447,Pozo_96,Yacimiento_1,4450,4410,Formacion_7,Miembro_2,1.542989109,0.920463739,40,18.48,0.085,0.328,0.0825,0.399727134,1.0555776,0.45,0.2048,1.107271207,1.158148919,1.77E-05,38,1.251764505,2017,2,0.22,1,4.14711427,0.25
448,Pozo_96,Yacimiento_1,4370,4275,Formacion_7,Miembro_2,3.310632596,2.389794767,95,46,0.098,0.376,0.066,0.568967012,2.812992,0.45,0.22,1.084360549,1.16216683,1.17E-05,38,1.165824718,2017,2,0.22,1,8.896552396,0.2
449,Pozo_97,Yacimiento_1,4718,4633,Formacion_7,Miembro_101,6.075815187,3.432499686,85,27.5,0.116,0.3,0.13275,1.876898069,2.233,0.45,0.215,1.216699619,1.096731608,5.63E-06,36,1.939742626,2017,1.8,0.3,1,11.80917509,0.295
450,Pozo_97,Yacimiento_1,4593,4538,Formacion_7,Miembro_101,6.132729774,3.464653281,55,19,0.102,0.3,0.22275,1.06577687,1.3566,0.45,0.215,1.245518091,1.094508692,5.60E-06,36,3.125671344,2017,1.8,0.3,1,12.06214627,0.495
451,Pozo_97,Yacimiento_1,4411,4352,Formacion_7,Miembro_101,5.073046797,2.865990982,59,36,0.112,0.285,0.08775,1.78212279,2.88288,0.45,0.215,1.296641027,1.090801236,5.61E-06,36,1.332374627,2017,1.8,0.3,1,9.739846867,0.195
452,Pozo_97,Yacimiento_1,4316,4266,Formacion_7,Miembro_101,4.293383604,2.425524382,50,18,0.105,0.447,0.17775,0.545363306,1.04517,0.45,0.215,1.323222201,1.088983077,5.00E-06,36,2.584221765,2017,1.8,0.3,1,8.402114402,0.395
453,Pozo_97,Yacimiento_1,2396,2343,Formacion_0,Miembro_101,7.809874675,4.412147431,53,25,0.125,0.404,0.22275,1.43783606,1.8625,0.42,0.315,0.882547447,1.223099682,6.56E-06,36,2.8944653,2017,1.8,0.3,1,15.41414928,0.495
454,Pozo_98,Yacimiento_1,4707,4625,Formacion_7,Miembro_2,5.311263741,4.608720544,82,49.5,0.108,0.487,0.04806,0.520085381,2.742498,0.45,0.22,1.056579888,1.16514065,5.68E-06,36,2.400588578,2017,2.2,0.15,1,5.816700232,0.054
455,Pozo_98,Yacimiento_1,4590,4537,Formacion_7,Miembro_2,4.859886452,4.217048828,53,22.5,0.1,0.544,0.0979,0.297077831,1.026,0.45,0.25,1.013144479,1.176050546,5.36E-06,36,5.471311157,2017,2.2,0.15,1,5.344975858,0.11
456,Pozo_98,Yacimiento_1,4250,4168,Formacion_7,Miembro_2,3.309024748,2.871326125,82,23,0.113,0.615,0.048772,0.397981573,1.000615,0.45,0.3,0.961071938,1.18715632,4.93E-06,36,3.967720898,2017,2.2,0.15,1,3.627518698,0.0548
457,Pozo_98,Yacimiento_1,3516,3440,Formacion_0,Miembro_2,10.15147821,8.808699485,76,31.5,0.117,0.621,0.21805,0.454886068,1.3968045,0.43,0.25,0.938241619,1.229573451,5.20E-06,32,7.627416219,2017,2.2,0.15,1,11.2020175,0.245
458,Pozo_98,Yacimiento_1,1056,960,Formacion_16,Miembro_101,4.401393415,3.819202594,96,33,0.114,0.57,0.30438,0.481614639,1.61766,0.43,0.4,2.22854533,1.162896366,2.77E-05,32,3.097080974,2017,2.2,0.15,1,4.820164296,0.342
459,Pozo_100,Yacimiento_1,4532,4465,Formacion_7,Miembro_101,3.298423959,1.996533029,67,25,0.118,0.391,0.06048,1.191229286,1.79655,0.45,0.25,1.253262187,1.102076452,5.15E-06,35,1.433276622,2017,1.7,0.25,1,5.697197048,0.12
460,Pozo_100,Yacimiento_1,4402,4307,Formacion_7,Miembro_101,16.35557265,9.900013283,95,55.5,0.115,0.325,0.1764,1.539472091,4.3081875,0.45,0.25,1.295349455,1.098836363,5.34E-06,35,2.83722219,2017,1.7,0.25,1,28.98530529,0.35
461,Pozo_100,Yacimiento_1,4237,4090,Formacion_7,Miembro_101,3.979162541,2.408583475,147,35,0.12,0.486,0.07056,0.830219612,2.1588,0.45,0.23,1.417350591,1.08875588,4.74E-06,35,1.348256045,2017,1.7,0.25,1,6.886899737,0.14
462,Pozo_100,Yacimiento_1,3684,3573,Formacion_0,Miembro_101,3.281461559,1.986265704,111,24,0.113,0.529,0.0504,0.537900381,1.277352,0.42,0.35,1.061419906,1.226860333,5.41E-06,30,2.136077532,2017,1.7,0.25,1,5.66356132,0.1
463,Pozo_100,Yacimiento_1,3170,2980,Formacion_0,Miembro_101,3.27223671,1.98068191,190,23,0.127,0.459,0.0756,1.194480448,1.580261,0.42,0.35,1.246124953,1.210118793,5.45E-06,30,1.718635219,2017,1.7,0.25,1,5.681302393,0.15
464,Pozo_100,Yacimiento_1,1450,1435,Formacion_0,Miembro_101,1.350190015,0.468334092,15,13,0.105,0.338,0.252,0.953822493,0.90363,0.42,0.25,1.487156915,1.170338036,5.50E-06,36,0.737187726,2017,1.7,0.25,1,2.40365754,0.5
465,Pozo_101,Yacimiento_5,4396,4330,Formacion_11,Miembro_101,4.921387479,2.567912876,66,18.5,0.105,0.565,0.0893,0.341353268,0.8449875,0.45,0.28,0.861136709,1.120886746,6.62E-06,34,3.707656501,2017,1.75,0.34,1,5.396624859,0.1
466,Pozo_101,Yacimiento_5,4240,4140,Formacion_11,Miembro_101,12.43421182,6.488002172,100,37.5,0.115,0.544,0.12502,0.549465897,1.9665,0.45,0.28,0.888991861,1.117465903,6.73E-06,34,3.858499532,2017,1.75,0.34,1,13.64901818,0.14
